Wallet,Balance,,Column1,Balance,% total,VLT,,,,Token ID,Address,,,Unique wallet,Num gotchis,% total,VLT,,,Wallet,vGHST,vGHST VLT,Gotchis,Gotchi VLT,Total VLT
0x76E059C6FF6bf9FFFD5f33AFdf4AB2FD511C9DF4,3450.248468,,0xC561C9b7035732B4EbDbAe6aC43D6a293aB53896,3031.439602,0.001143659,5.347613486,,,,22431,0x79bF225FBfd40f78B1878A6d1EeC1Bb03dF92AeB,,,0x4eDb4161D16c89b71Aec027930a943c3d4cf0777,12,0.003248511,15.18964808,,,0x2D5f86cd294cA6c92189340EaEFf41fc63Dc66EF,1251.042878,2.206903201,20,25.31608013,27.52298333
0xC561C9b7035732B4EbDbAe6aC43D6a293aB53896,3031.439602,,0xe02c707c40c9184a5BF6c3AB1ca2609F32989822,3026.046517,0.001141625,5.33809981,,,,18116,0x156E6C5a2Fac34bB2Fcf2Ac1bbAA0E75BDE3aC4F,,,0x59bdFB381CA2080D0D042903e776D3DCb548050A,12,0.003248511,15.18964808,,,0xF7B10D603907658F690Da534E9b7dbC4dAB3E2D6,14898.25664,26.28128169,0,0,26.28128169
0xe02c707c40c9184a5BF6c3AB1ca2609F32989822,3026.046517,,0xca4aD39F872E89Ef23eABd5716363Fc22513E147,2976.986084,0.001123116,5.251554713,,,,11816,0xbbA31530Cd8e112be845da468B72fbbFE739387A,,,0x352aC32C9663FB7CAAC363F77B121c34D9ACb420,12,0.003248511,15.18964808,,,0x6186290B28D511bFF971631c916244A9fC539cfE,4766.856555,8.408977167,14,17.72125609,26.13023326
0xca4aD39F872E89Ef23eABd5716363Fc22513E147,2976.986084,,0x628cC4601166a44e5378717790c8Da50de0cce9B,2927.641728,0.0011045,5.164508762,,,,17265,0x156E6C5a2Fac34bB2Fcf2Ac1bbAA0E75BDE3aC4F,,,0x5317Ef9170f26112FBA458958889C15Af78dfCf7,12,0.003248511,15.18964808,,,0x20665e0b5fb3e81ABefA4d2aB515bdf0e6Fa6700,14414.80076,25.42844095,0,0,25.42844095
0x628cC4601166a44e5378717790c8Da50de0cce9B,2927.641728,,0xeFF1C603739cc71025C23B49C4D661E6b3DF8184,2794.56158,0.001054293,4.929748619,,,,16772,0x60eD33735C9C29ec2c26B8eC734e36D5B6fa1EAB,,,0xa8bd174385B14F880F8b7F06894Cc1bF265Db32e,11,0.002977802,13.92384407,,,0x59bdFB381CA2080D0D042903e776D3DCb548050A,5355.556075,9.447473032,12,15.18964808,24.63712111
0xeFF1C603739cc71025C23B49C4D661E6b3DF8184,2794.56158,,0x25612e8bd7683De22dA45D717D0493B0e96424b4,2761.330137,0.001041756,4.871126665,,,,717,0x60eD33735C9C29ec2c26B8eC734e36D5B6fa1EAB,,,0x7af4922fc22037D573e889201bE7C38E42f22220,11,0.002977802,13.92384407,,,0xd4e42e41FCa01464d36a44ACAb98D2aA1447e8f4,230.6016718,0.406793066,19,24.05027612,24.45706919
0x25612e8bd7683De22dA45D717D0493B0e96424b4,2761.330137,,0xDBD30B8A960264a5d0aF925666199320AE3e629d,2675.930624,0.001009538,4.720477585,,,,9792,0xaFB2735179C625dD1D199b415a88A32C5D0fcCCE,,,0x5477729b43A0A9beA8c41367C62e7864123B57d8,10,0.002707093,12.65804006,,,0x64dF7AF696e0977771a0E1e1B1a8dD22DED3Cf4b,13821.00491,24.3809549,0,0,24.3809549
0xDBD30B8A960264a5d0aF925666199320AE3e629d,2675.930624,,0x708800fBf7a7e8E65B1D8BBF651c5c32019e7325,2658.673923,0.001003027,4.690035887,,,,18486,0xaFB2735179C625dD1D199b415a88A32C5D0fcCCE,,,0x0BAD4eBfF09CEd8dFffC2D99eA04108E1AfAb8b2,10,0.002707093,12.65804006,,,0x38798bfB6016beEeae2b12ed1f7bA2c9bb49334f,0,0,19,24.05027612,24.05027612
0x708800fBf7a7e8E65B1D8BBF651c5c32019e7325,2658.673923,,0x70C9666B338795DdAb8f4bd67F580B1D9234b8Dc,2600.562916,0.000981104,4.587525118,,,,18951,0xf47462597741c21032e36F6299422818ee67615b,,,0x1A760e3A431c8B9C075eD1280C8835a1a0F1651b,10,0.002707093,12.65804006,,,0x50f461F471e7dCe973e27f0e319eBe868135D764,0,0,19,24.05027612,24.05027612
0x70C9666B338795DdAb8f4bd67F580B1D9234b8Dc,2600.562916,,0x7A8B10716E2e473a541E9E990e711651425E5413,2572.810486,0.000970634,4.538568422,,,,3498,0xB27f6Df486ef5dEE2e3A4DC4f257DD63E5A5e371,,,0x59E5fe3a536d2fa69614E0A0692F5C6e3D6dCbfc,10,0.002707093,12.65804006,,,0xbb899870561D48e823DdfACFFa201dc20214a530,10989.82483,19.3866094,3,3.797412019,23.18402141
0x7A8B10716E2e473a541E9E990e711651425E5413,2572.810486,,0x6Ca0D65fe5c8700a5cc7A2C3bfE801111A1dEd1a,2434.573526,0.000918482,4.294711401,,,,8249,0x60eD33735C9C29ec2c26B8eC734e36D5B6fa1EAB,,,0x750e361EE017e398C922F2B634387ECff810DF6c,10,0.002707093,12.65804006,,,0xb2ac25160796b5e384EdC1Fd8f4479A020C1B53C,9370.551812,16.53012951,5,6.329020032,22.85914955
0x6Ca0D65fe5c8700a5cc7A2C3bfE801111A1dEd1a,2434.573526,,0xc8728Ae130381EB77Fc9a8b715564B00e83E19Df,2419.038946,0.000912621,4.267307613,,,,11351,0x6Ca0D65fe5c8700a5cc7A2C3bfE801111A1dEd1a,,,0xfbb073e09D84970d1eFe099aBBE9E626f8FF7024,10,0.002707093,12.65804006,,,0xbba2379F5cc9A2f248C5Cf18aD72379AE2478F42,0,0,18,22.78447212,22.78447212
0xc8728Ae130381EB77Fc9a8b715564B00e83E19Df,2419.038946,,0x31849CbcD3Ab8835455296CCDf77AD78AF99196e,2194.896677,0.00082806,3.87190926,,,,23742,0x329c54289Ff5D6B7b7daE13592C6B1EDA1543eD4,,,0xF1E34bdc4D2316f27a5A61E2d5679292Faf67A4f,10,0.002707093,12.65804006,,,0x9080196182F77B89BB5B0EeE3Ddb48cFA716c4c3,0,0,18,22.78447212,22.78447212
0x31849CbcD3Ab8835455296CCDf77AD78AF99196e,2194.896677,,0x9b328488a8f0fa20628bb959769F0BA78de06466,2154.470929,0.000812809,3.800596187,,,,19259,0xdf631777df4DebcBcd647e85bdcB868b43663BA0,,,0x76E059C6FF6bf9FFFD5f33AFdf4AB2FD511C9DF4,10,0.002707093,12.65804006,,,0x77427023E70Cafd983dABaF3488D8D83ECB15b96,0,0,18,22.78447212,22.78447212
0x9b328488a8f0fa20628bb959769F0BA78de06466,2154.470929,,0x41Ade9A5803B4676917411Dbb439D357965dBf46,2127.733397,0.000802722,3.753429822,,,,9730,0x83111e1888C1e49e8703e248EDEAA34EF868A1DE,,,0xe5465CEd137EcF8c80bBf7A1e2f2bf457a12A466,10,0.002707093,12.65804006,,,0xb74125Df13CB9194D93d8b62e0DB30352f2B8001,12195.90506,21.5141962,1,1.265804006,22.7800002
0x41Ade9A5803B4676917411Dbb439D357965dBf46,2127.733397,,0x10dF55eE5D2977F952f3f264b9e8218D699b36b1,2124.176606,0.00080138,3.747155463,,,,11694,0x7bB85b553c04cF2dFCBbDac998eA3621e17236c3,,,0x43FF4C088df0A425d1a519D3030A1a3DFff05CfD,10,0.002707093,12.65804006,,,0x5039E2936ec2a588CaD92E4EDCf41a1D3a443186,2298.631677,4.054903072,14,17.72125609,21.77615916
0x10dF55eE5D2977F952f3f264b9e8218D699b36b1,2124.176606,,0x97495531A4073953c39e61a09Cc5B4eD69Da1F2B,2078.135072,0.00078401,3.665935857,,,,12054,0xC561C9b7035732B4EbDbAe6aC43D6a293aB53896,,,0x24970b51dd29DC2Dfa264Cd51C41998C68E3D7E6,10,0.002707093,12.65804006,,,0x8565faab405b06936014C8b6bD5Ab60376Cc051B,12159.16131,21.44937836,0,0,21.44937836
0x97495531A4073953c39e61a09Cc5B4eD69Da1F2B,2078.135072,,0x8261f170d2d081E33ec95C23A0E05435b932b9Fc,2021.954003,0.000762815,3.566829597,,,,4900,0xd281F988242C900d67fF2aafABe683B8004Ee778,,,0x0a097a28a9ecdef27380bed164eEDca0561ACCfd,10,0.002707093,12.65804006,,,0x60523Cd3F5CF0061C6f042545371Fa6ff8cD397B,460.533931,0.812405254,15,18.9870601,19.79946535
0x8261f170d2d081E33ec95C23A0E05435b932b9Fc,2021.954003,,0x934dff4d5e1a5138D9863F38ab959b07046Dba45,1995.249503,0.00075274,3.519721502,,,,22002,0xC561C9b7035732B4EbDbAe6aC43D6a293aB53896,,,0xB27f6Df486ef5dEE2e3A4DC4f257DD63E5A5e371,9,0.002436383,11.39223606,,,0x08f214ECD776cc89f89A65c2Daa62A3aB5191A2E,11153.97467,19.67617805,0,0,19.67617805
0x934dff4d5e1a5138D9863F38ab959b07046Dba45,1995.249503,,0xf041e368e33d7f28dec1918D52D691C383f42e2d,1985.10082,0.000748911,3.50181871,,,,2445,0x60eD33735C9C29ec2c26B8eC734e36D5B6fa1EAB,,,0x5551fA79F15CA4592A3950372fD3d4EE8be7b5CC,9,0.002436383,11.39223606,,,0xD52A4333Bd8cc9AB3C77Df19DeD4900b7849A07d,5936.277503,10.47189514,7,8.860628045,19.33252318
0xf041e368e33d7f28dec1918D52D691C383f42e2d,1985.10082,,0xdAa11DD2F1c174391EAC8C1426D5491b21FA9cd3,1974.404816,0.000744876,3.482950415,,,,21037,0xbba2379F5cc9A2f248C5Cf18aD72379AE2478F42,,,0xf2B9ec5724dC97362A53907c0b4cc0AA72369e63,9,0.002436383,11.39223606,,,0x10e11E6443904faF15cdb944f3E99C321Ccc6199,75.50117666,0.133187912,15,18.9870601,19.12024801
0xdAa11DD2F1c174391EAC8C1426D5491b21FA9cd3,1974.404816,,0x65C2433Db1FB9e6EAb8be06460D599B3AB645D58,1942.789634,0.000732949,3.427179627,,,,991,0x82E9B5B3F64b424d00e554fD1CCD24D7e62B22Db,,,0x172d7a92660006eBecb125c712FA0Fe9dd53e106,8,0.002165674,10.12643205,,,0xCC6a751a0E644b445984D74f176E9bABF46B2a97,10111.22132,17.83670816,1,1.265804006,19.10251217
0x65C2433Db1FB9e6EAb8be06460D599B3AB645D58,1942.789634,,0x5317Ef9170f26112FBA458958889C15Af78dfCf7,1915.446306,0.000722633,3.378944607,,,,23901,0x329c54289Ff5D6B7b7daE13592C6B1EDA1543eD4,,,0xE08Fd80d7D0593a616c01A3F2A17bdC3206c71b4,8,0.002165674,10.12643205,,,0xc6B513084DCc71cC9814DC05Acba0001d17D7512,45.34561417,0.079991967,15,18.9870601,19.06705206
0x5317Ef9170f26112FBA458958889C15Af78dfCf7,1915.446306,,0xC4fe12630fEffDb5Ee72eDdCBBB43b595407442F,1853.215897,0.000699155,3.269167004,,,,21927,0xa59e113fbef3B4129bAef6b5355dFf683851aFA7,,,0xae5b56ca47E84b6c749E0454680C4161B9DA9790,8,0.002165674,10.12643205,,,0x76E059C6FF6bf9FFFD5f33AFdf4AB2FD511C9DF4,3450.248468,6.086413605,10,12.65804006,18.74445367
0xC4fe12630fEffDb5Ee72eDdCBBB43b595407442F,1853.215897,,0x0998460853aBFa4D8ef6F2591AabeAE4D060Fb93,1843.845698,0.00069562,3.252637497,,,,10242,0xD8e367019Dc5C28290F1e036790d72B975d35EDA,,,0xc7a00B2635339d1C4EB7A22AC73f53b7a9bD0613,8,0.002165674,10.12643205,,,0xdAc12B6ddBF055eE542f0Ed460a32D1e9F361ca4,9874.195167,17.41858198,1,1.265804006,18.68438599
0x0998460853aBFa4D8ef6F2591AabeAE4D060Fb93,1843.845698,,0xba96a2ba89eA249148ee599d2BBcD669DE94d4B6,1820.853504,0.000686946,3.212078098,,,,13049,0x260EDfEa92898A3C918A80212e937e6033F8489E,,,0x99F6d5197004FFe49e7b3C627EAd81CDc3A74283,8,0.002165674,10.12643205,,,0x5317Ef9170f26112FBA458958889C15Af78dfCf7,1915.446306,3.378944607,12,15.18964808,18.56859269
0xba96a2ba89eA249148ee599d2BBcD669DE94d4B6,1820.853504,,0x6D881ED51C6e660a44901A81BE6363B68F5d8A37,1796.806442,0.000677874,3.169657859,,,,9656,0x02AEe0CE756fa0157294Ff3Ff48c1Dd02ADCCF04,,,0x7264E14a050fE6A383C654448FCc84d7A4b9eC94,8,0.002165674,10.12643205,,,0xE7793581460b2c5C088Ae0D6465DB6fCD33F3E43,5674.701079,10.01046104,6,7.594824039,17.60528507
0x6D881ED51C6e660a44901A81BE6363B68F5d8A37,1796.806442,,0x579ea3F1e0617Aa237E36C0501822b55bE8D84ED,1696.28197,0.00063995,2.992327583,,,,18101,0x02AEe0CE756fa0157294Ff3Ff48c1Dd02ADCCF04,,,0x1d4ddCB0E96d99f417919Bc9c94b8348Dc837A32,8,0.002165674,10.12643205,,,0x8f9bE4310f9AbB0E5843Cc6363908C9B01dfeB3F,9969.430023,17.58658111,0,0,17.58658111
0x579ea3F1e0617Aa237E36C0501822b55bE8D84ED,1696.28197,,0x29E9315DdBb5c44717D64bD6c0550a692819413d,1678.677504,0.000633308,2.961272411,,,,6395,0x02AEe0CE756fa0157294Ff3Ff48c1Dd02ADCCF04,,,0x61477Eaa5E33400acC353390Ca001Be0Eb706eb4,8,0.002165674,10.12643205,,,0x88512CfC901ADB8E17a143310700d6C4BF036F6a,9884.530139,17.4368134,0,0,17.4368134
0x29E9315DdBb5c44717D64bD6c0550a692819413d,1678.677504,,0xc0AFEF712a1341cA78dA145B2AFAd346E8C3574F,37899.30327,0.014298121,66.85629663,,,,12084,0x02AEe0CE756fa0157294Ff3Ff48c1Dd02ADCCF04,,,0x934dff4d5e1a5138D9863F38ab959b07046Dba45,8,0.002165674,10.12643205,,,0x1c9674667D8468204452c52D610a0883E97C22aD,9811.790664,17.30849727,0,0,17.30849727
0xc0AFEF712a1341cA78dA145B2AFAd346E8C3574F,1626.291899,,0x1d4ddCB0E96d99f417919Bc9c94b8348Dc837A32,1602.696152,0.000604643,2.827237444,,,,11429,0x02AEe0CE756fa0157294Ff3Ff48c1Dd02ADCCF04,,,0x868FA0B65c7Cd7fBAA757A703410355e746aFc6B,8,0.002165674,10.12643205,,,0x0b3CEf9F913f4F08bba1ED0FD5BA892C0FeC5617,9595.773211,16.92743151,0,0,16.92743151
0x1d4ddCB0E96d99f417919Bc9c94b8348Dc837A32,1602.696152,,0xb910119F8B1838A95F9fbcF575E51e1E72469517,1582.453457,0.000597006,2.791528303,,,,9677,0x02AEe0CE756fa0157294Ff3Ff48c1Dd02ADCCF04,,,0x8B200F4c81c54d9014B4cDA3F16501069FA20Ab9,8,0.002165674,10.12643205,,,0xCd8Eddd0A27047D53D65f23D483A8A169D54526B,70.68931471,0.124699543,13,16.45545208,16.58015163
0xb910119F8B1838A95F9fbcF575E51e1E72469517,1582.453457,,0x157DD18CF70815dF7c25948ced9760aA61f6DF17,1545.730849,0.000583152,2.726747757,,,,19269,0x02AEe0CE756fa0157294Ff3Ff48c1Dd02ADCCF04,,,0xa59e113fbef3B4129bAef6b5355dFf683851aFA7,7,0.001894965,8.860628045,,,0x472d7E705f3baa44f82bFF5B397330015d810828,0,0,13,16.45545208,16.45545208
0x157DD18CF70815dF7c25948ced9760aA61f6DF17,1545.730849,,0x2b62Cb060e78500B482a02aCc7a111b62d46E5A9,1535.933389,0.000579456,2.709464538,,,,18664,0x02AEe0CE756fa0157294Ff3Ff48c1Dd02ADCCF04,,,0xD52A4333Bd8cc9AB3C77Df19DeD4900b7849A07d,7,0.001894965,8.860628045,,,0x8C9F3175d8aa227ecCdBc21B95bC5fA328006A0f,9261.20334,16.33723325,0,0,16.33723325
0x2b62Cb060e78500B482a02aCc7a111b62d46E5A9,1535.933389,,0x6B2D4ac2655c55712340d071d9Bb030eB293e3E1,1523.344954,0.000574706,2.687257901,,,,9658,0x02AEe0CE756fa0157294Ff3Ff48c1Dd02ADCCF04,,,0xC4fe12630fEffDb5Ee72eDdCBBB43b595407442F,7,0.001894965,8.860628045,,,0xa8bd174385B14F880F8b7F06894Cc1bF265Db32e,1347.015598,2.376203956,11,13.92384407,16.30004803
0x6B2D4ac2655c55712340d071d9Bb030eB293e3E1,1523.344954,,0xc976895017c81Ac926478C26c347BBEd202d0508,1414.863872,0.00053378,2.495891759,,,,18518,0x02AEe0CE756fa0157294Ff3Ff48c1Dd02ADCCF04,,,0x956F1CE3ff2ea59A8b41DF83Ce9F85ED59D73F92,7,0.001894965,8.860628045,,,0xaB9786A5e330B50e44579132b8A3Cf7C1c3A9517,9211.741452,16.24997997,0,0,16.24997997
0xc976895017c81Ac926478C26c347BBEd202d0508,1414.863872,,0x3FA9db8d720679E8e5213f6C5D88faB766058e20,1403.244537,0.000529397,2.475394662,,,,12269,0x02AEe0CE756fa0157294Ff3Ff48c1Dd02ADCCF04,,,0x6794BDa8e07FAA690d6924B259992Ed354aeC9Bb,7,0.001894965,8.860628045,,,0xAb2e11C99D8830D5d9B2494A565c974595e39eef,7766.914386,13.70123161,2,2.531608013,16.23283963
0x3FA9db8d720679E8e5213f6C5D88faB766058e20,1403.244537,,0xC61b244fA2B83eFe9EF91dA7390CA5FC1cbb35B1,1362.753174,0.000514121,2.40396584,,,,13073,0x02AEe0CE756fa0157294Ff3Ff48c1Dd02ADCCF04,,,0x7953bB4AFA683C36396Bee7Dd7d3647cF640B0d2,7,0.001894965,8.860628045,,,0x7af4922fc22037D573e889201bE7C38E42f22220,1184.553134,2.089611915,11,13.92384407,16.01345599
0xC61b244fA2B83eFe9EF91dA7390CA5FC1cbb35B1,1362.753174,,0x4dAE5b5bf3dC068BDFEC47b8B402AFf28fe6707F,1357.538053,0.000512153,2.394766102,,,,20237,0x02AEe0CE756fa0157294Ff3Ff48c1Dd02ADCCF04,,,0x3c2262255793f2b4629F7b9A2D57cE78f7842A8d,7,0.001894965,8.860628045,,,0x260EDfEa92898A3C918A80212e937e6033F8489E,8351.889807,14.73315798,1,1.265804006,15.99896199
0x4dAE5b5bf3dC068BDFEC47b8B402AFf28fe6707F,1357.538053,,0xc15E011B8E117FbA8cC241C70950fC79f515AB3E,1335.350007,0.000503782,2.355625261,,,,9674,0x02AEe0CE756fa0157294Ff3Ff48c1Dd02ADCCF04,,,0x7b0B5fbb7B5CA042D82128F66965bfD185Ac30DC,7,0.001894965,8.860628045,,,0x6c8E15EC8e35b6ffb246d60AbcA2Ba81d4e247F4,8155.718028,14.38710099,1,1.265804006,15.652905
0xc15E011B8E117FbA8cC241C70950fC79f515AB3E,1335.350007,,0xc0C3a547231ea6aeBC543826bC55895B015467b3,1330.811161,0.00050207,2.347618507,,,,3364,0x02AEe0CE756fa0157294Ff3Ff48c1Dd02ADCCF04,,,0x984b148D106c204f2d1a84b0053477971e1DF56a,7,0.001894965,8.860628045,,,0xB27f6Df486ef5dEE2e3A4DC4f257DD63E5A5e371,2323.989079,4.099634817,9,11.39223606,15.49187088
0xc0C3a547231ea6aeBC543826bC55895B015467b3,1330.811161,,0x581dE43B0273915f61D015E394D2C6aF1F9ce8E6,1318.91729,0.000497583,2.326637113,,,,10974,0x02AEe0CE756fa0157294Ff3Ff48c1Dd02ADCCF04,,,0x4dAE5b5bf3dC068BDFEC47b8B402AFf28fe6707F,6,0.001624256,7.594824039,,,0x4eDb4161D16c89b71Aec027930a943c3d4cf0777,52.48270426,0.092582157,12,15.18964808,15.28223023
0x581dE43B0273915f61D015E394D2C6aF1F9ce8E6,1318.91729,,0x92CB71850Aa43263EBaAa1E0ED3E78Cb984915Ff,1298.087792,0.000489724,2.289892821,,,,9655,0x02AEe0CE756fa0157294Ff3Ff48c1Dd02ADCCF04,,,0xA709f9904a4E3cF50816609834175446C2246577,6,0.001624256,7.594824039,,,0x352aC32C9663FB7CAAC363F77B121c34D9ACb420,0.300419815,0.000529956,12,15.18964808,15.19017803
0x92CB71850Aa43263EBaAa1E0ED3E78Cb984915Ff,1298.087792,,0x288d3b021202293788d76F76947C74a65450374C,1291.661168,0.0004873,2.27855593,,,,21947,0x02AEe0CE756fa0157294Ff3Ff48c1Dd02ADCCF04,,,0x99655CA16C742b46A4a05AFAf0f7798C336Fd279,6,0.001624256,7.594824039,,,0xa05f67c36cb5fE19Aca3fDb8b4671F4b2d46E421,8278.257331,14.60326655,0,0,14.60326655
0x288d3b021202293788d76F76947C74a65450374C,1291.661168,,0x4958CE329Ed1Eb97e02c59cB847c692941081219,1290.109032,0.000486714,2.275817883,,,,18825,0x02AEe0CE756fa0157294Ff3Ff48c1Dd02ADCCF04,,,0x9BB3797b7EAd2E3D7ccA79c2C952D1ca5060cC1c,6,0.001624256,7.594824039,,,0x5547e568705ed69440b499a2e0EB769c956FCE01,7921.646936,13.97418769,0,0,13.97418769
0x4958CE329Ed1Eb97e02c59cB847c692941081219,1290.109032,,0x2D5f86cd294cA6c92189340EaEFf41fc63Dc66EF,1251.042878,0.000471976,2.206903201,,,,20851,0x02AEe0CE756fa0157294Ff3Ff48c1Dd02ADCCF04,,,0x30AF6Bcfd680f01Df88bf267aF097bd84eF7e0c5,6,0.001624256,7.594824039,,,0xCC1e0A566dbd10869c071c811aBa436357858f05,4156.339265,7.331993647,5,6.329020032,13.66101368
0x2D5f86cd294cA6c92189340EaEFf41fc63Dc66EF,1251.042878,,0x6d96f02af1b8701E831A05AB273B75C6E2F02D1d,1228.703366,0.000463548,2.167495168,,,,9661,0x02AEe0CE756fa0157294Ff3Ff48c1Dd02ADCCF04,,,0xCe9332f4d44e9Efccc64f88C9bD23E288c0ae5a2,6,0.001624256,7.594824039,,,0x934dff4d5e1a5138D9863F38ab959b07046Dba45,1995.249503,3.519721502,8,10.12643205,13.64615355
0x6d96f02af1b8701E831A05AB273B75C6E2F02D1d,1228.703366,,0x9BB3797b7EAd2E3D7ccA79c2C952D1ca5060cC1c,1210.240009,0.000456582,2.134924868,,,,21769,0x5477729b43A0A9beA8c41367C62e7864123B57d8,,,0xE7793581460b2c5C088Ae0D6465DB6fCD33F3E43,6,0.001624256,7.594824039,,,0x8f2E458791069494eaf3789A1eD8e0B69dBe8dbb,7623.132013,13.4475922,0,0,13.4475922
0x9BB3797b7EAd2E3D7ccA79c2C952D1ca5060cC1c,1210.240009,,0x001900845643957d031eCdB3c5fd84EF08F6AaCa,1198.449322,0.000452134,2.114125497,,,,13934,0xdeba9a360C9da03e5Fb30D617b6d28426E3c7Fc6,,,0x6B3bE6C88C8875168c694e57E62d1dE554Ee6902,6,0.001624256,7.594824039,,,0x24970b51dd29DC2Dfa264Cd51C41998C68E3D7E6,414.0471717,0.730400249,10,12.65804006,13.38844031
0x001900845643957d031eCdB3c5fd84EF08F6AaCa,1198.449322,,0x6877FdEAC0d0D5d61B4cA3BBd42501a2fF02c144,1189.354682,0.000448703,2.098082091,,,,8548,0xCF0398faD70f35fF434CAe043C5696bbf92B6baF,,,0xa1BbD8D39eD536DEa030A32F3F6C5916C845A800,6,0.001624256,7.594824039,,,0xa1BbD8D39eD536DEa030A32F3F6C5916C845A800,3272.994258,5.773728171,6,7.594824039,13.36855221
0x6877FdEAC0d0D5d61B4cA3BBd42501a2fF02c144,1189.354682,,0x34263200f4236Aa7f6E1DF98e87aF7df1210F3aD,1188.686282,0.000448451,2.096902998,,,,6203,0x56f820BC0bB5326C74b804CEbAA37C3EE7524f8E,,,0x0Bd93eb28097CC848649D8d4Cb429536fC448b30,6,0.001624256,7.594824039,,,0x59E5fe3a536d2fa69614E0A0692F5C6e3D6dCbfc,340.8960146,0.601357891,10,12.65804006,13.25939796
0x34263200f4236Aa7f6E1DF98e87aF7df1210F3aD,1188.686282,,0x97131894a68066f467d81760FA71E851c9a8623b,1183.151862,0.000446363,2.087140001,,,,20432,0x07A009e9E98649Bff954cf3032ceB3E21E020f49,,,0x98De69Fc87790bF9679e5B781a03e6821F3d2F75,6,0.001624256,7.594824039,,,0x1d4ddCB0E96d99f417919Bc9c94b8348Dc837A32,1602.696152,2.827237444,8,10.12643205,12.9536695
0x97131894a68066f467d81760FA71E851c9a8623b,1183.151862,,0x0b6bF854CB7c816518a96317893e43AB219BD365,1179.619666,0.00044503,2.080909028,,,,4889,0x4738c8b9e0d7b48db4056BF017D2F90b2319630d,,,0xA63519e67dAe9A551AD34ae679cf0E911a78381A,6,0.001624256,7.594824039,,,0xe5465CEd137EcF8c80bBf7A1e2f2bf457a12A466,155.6905091,0.274645969,10,12.65804006,12.93268603
0x0b6bF854CB7c816518a96317893e43AB219BD365,1179.619666,,0x795f50722Cf5ad82F78Dda8dC8F7B235332977C3,1165.568709,0.00043973,2.056122425,,,,12427,0x4738c8b9e0d7b48db4056BF017D2F90b2319630d,,,0xE4E98E007e5A4A5a73a4BA2254efEaaE131CbC04,6,0.001624256,7.594824039,,,0x5477729b43A0A9beA8c41367C62e7864123B57d8,100.8764496,0.177951183,10,12.65804006,12.83599125
0x795f50722Cf5ad82F78Dda8dC8F7B235332977C3,1165.568709,,0x1B3c00A967aA935100342eCdf38198E21De1a1CF,1157.480115,0.000436678,2.041853735,,,,24568,0xdf631777df4DebcBcd647e85bdcB868b43663BA0,,,0x6299dbe5BE8ED5d5DF9Ff5a21B485c7da0cF3476,6,0.001624256,7.594824039,,,0x0a097a28a9ecdef27380bed164eEDca0561ACCfd,40.25128437,0.071005311,10,12.65804006,12.72904538
0x1B3c00A967aA935100342eCdf38198E21De1a1CF,1157.480115,,0x25955561740Ee18502B1A329a664C2Cd77B23e48,1131.325336,0.000426811,1.995715375,,,,14878,0xC561C9b7035732B4EbDbAe6aC43D6a293aB53896,,,0xf746A85E0e1A8f5E9E5c221135FacA5ADF71eb14,6,0.001624256,7.594824039,,,0x0BAD4eBfF09CEd8dFffC2D99eA04108E1AfAb8b2,0,0,10,12.65804006,12.65804006
0x25955561740Ee18502B1A329a664C2Cd77B23e48,1131.325336,,0x33Caf1E780FC8a92247F42A220cAEAFdE3B5D553,1117.662452,0.000421656,1.971613353,,,,11568,0xC561C9b7035732B4EbDbAe6aC43D6a293aB53896,,,0x0b81747F504dFC906A215e301d8b8aD82E44CBd2,5,0.001353546,6.329020032,,,0x750e361EE017e398C922F2B634387ECff810DF6c,0,0,10,12.65804006,12.65804006
0x33Caf1E780FC8a92247F42A220cAEAFdE3B5D553,1117.662452,,0x3A631b481a1B225e32D20C28BB531587e9F32dA0,1099.295736,0.000414727,1.939213534,,,,19396,0x6994ba66FD6789044c4aD43786CC16840d099C8a,,,0x70C9666B338795DdAb8f4bd67F580B1D9234b8Dc,5,0.001353546,6.329020032,,,0xfbb073e09D84970d1eFe099aBBE9E626f8FF7024,0,0,10,12.65804006,12.65804006
0x3A631b481a1B225e32D20C28BB531587e9F32dA0,1099.295736,,0xdd3Fb1acB6d176852e70aA736E9Ef11Ec6D2B251,1090.529558,0.00041142,1.92374955,,,,17834,0x79bF225FBfd40f78B1878A6d1EeC1Bb03dF92AeB,,,0x83111e1888C1e49e8703e248EDEAA34EF868A1DE,5,0.001353546,6.329020032,,,0x43FF4C088df0A425d1a519D3030A1a3DFff05CfD,0,0,10,12.65804006,12.65804006
0xdd3Fb1acB6d176852e70aA736E9Ef11Ec6D2B251,1090.529558,,0x5AbDF1bDf263963601D3cC57D14723465D9FC505,1054.761546,0.000397926,1.86065296,,,,16007,0xC561C9b7035732B4EbDbAe6aC43D6a293aB53896,,,0xc976895017c81Ac926478C26c347BBEd202d0508,5,0.001353546,6.329020032,,,0x1dbF00bc3f40F551d79422a96367A6F58Ae59412,6241.271195,11.00991951,1,1.265804006,12.27572351
