Wallet,Gotchis,Gotchi VLT,vGHST,vGHST VLT,Total VLT
0x841D4Ff88010194DC7d4370E3Ae94bE1B4caa573,0,0,8.50666E-05,1.89213E-07,1.89213E-07
0x5Fc75cbbCdDf4398c5c2949a5736e299C1440576,0,0,8.13309E-05,1.80904E-07,1.80904E-07
0xEc23615309Aa1F56d5D01647E9C5d562Ff375Ba0,0,0,8.02418E-05,1.78482E-07,1.78482E-07
0x90C341b5aF48Eb1777cDc2C985b547A8eb9Ea9da,0,0,7.88958E-05,1.75488E-07,1.75488E-07
0x73CB48Cf053B3C50Dd61B07d86617fDb8c070d25,0,0,7.83579E-05,1.74291E-07,1.74291E-07
0x9E0cb017C0E96b2fBc06Cd30B6F38f8E474e100A,0,0,7.7812E-05,1.73077E-07,1.73077E-07
0x680800F9e4A4bf3D61856beB12F58f0f62c99257,0,0,7.77298E-05,1.72894E-07,1.72894E-07
0x7989E741E0859b8C46475424c1a4A95D7F91Eea3,0,0,7.04064E-05,1.56605E-07,1.56605E-07
0xc19feA1B78A7E21E77B3160C10e69A3869A7b75A,0,0,6.89534E-05,1.53373E-07,1.53373E-07
0x789C552F1F3ac2FaA8fbD901CF4C3FD3b45C1A66,0,0,6.86871E-05,1.5278E-07,1.5278E-07
0xbA431c3f9B6dFB27450616506B330E3Dd5f72E0a,0,0,6.6711E-05,1.48385E-07,1.48385E-07
0xd949B19355f86cED38aAa7B58630404aC46e9B7b,0,0,6.66761E-05,1.48307E-07,1.48307E-07
0x29F4BC513421e123fd9A8cd4C159E40405eA02FE,0,0,6.44425E-05,1.43339E-07,1.43339E-07
0x5bb504E6f93E19C806d19083a8EC31d0D1e16856,0,0,6.43486E-05,1.4313E-07,1.4313E-07
0x2b734fa9B33CE0FaEbF93Ee0FAcA874b15BEB2cA,0,0,6.1197E-05,1.3612E-07,1.3612E-07
0x3F6459642Af95688BF01e34d73Bd34FD121e47b2,0,0,6.07498E-05,1.35126E-07,1.35126E-07
0xd362054D9703dE62c985222f40DD8b6b3Ce2D8DE,0,0,5.97258E-05,1.32848E-07,1.32848E-07
0x9942796AfeFEa0C2C651b80fA0024B46F5827506,0,0,5.90363E-05,1.31314E-07,1.31314E-07
0x1CA8Ac289DcC10d24785091161890D76f6d54DD9,0,0,5.6086E-05,1.24752E-07,1.24752E-07
0x4BC0D1333D0a2ACa84c52a96C089798a1f41dbc3,0,0,5.25758E-05,1.16944E-07,1.16944E-07
0x0Dc7eB59fD19687cED582801dD89856fa13B8f41,0,0,5.22644E-05,1.16251E-07,1.16251E-07
0x9Cf3B9716eb5AC0B8c4e8915796ADB3f478aB0e9,0,0,4.92952E-05,1.09647E-07,1.09647E-07
0x9A8ab692a6D73242C74a727Ac7587aEda778B131,0,0,4.75976E-05,1.05871E-07,1.05871E-07
0x1758aC3FaB3C0Eaba6314e098e23bCcF456d33A2,0,0,4.61154E-05,1.02574E-07,1.02574E-07
0x7244B81B70Cd21Fb720e8E43E6491D9b87c1C23E,0,0,4.00244E-05,8.90261E-08,8.90261E-08
0xD10242803C5A2b8767Eb89D5360131A98021CB7D,0,0,3.75505E-05,8.35234E-08,8.35234E-08
0x8CbF96319b3C56d50a7C82EFb6d3c46bD6f889Ba,0,0,3.66626E-05,8.15485E-08,8.15485E-08
0x20Bfd85C389A85551A02C3feFDEb8B74402a79cA,0,0,3.29985E-05,7.33985E-08,7.33985E-08
0x0c404F55595ab844D519a084fF1B8cB36AAAD1d1,0,0,3.27594E-05,7.28666E-08,7.28666E-08
0x868CE7eF95E86a6D00E1c7876FfbD01dc5B719ad,0,0,3.0528E-05,6.79034E-08,6.79034E-08
0x968f1d35f721606d8079e42670b6D153CD4626F6,0,0,2.80792E-05,6.24565E-08,6.24565E-08
0xBd617f592d27cFCD015F6d554B2e83133b663182,0,0,2.71178E-05,6.0318E-08,6.0318E-08
0x71C38305448e21f9CA3ed8d89e8Ad38dd0ea244F,0,0,2.63761E-05,5.86682E-08,5.86682E-08
0xD94d15D519F020af8dDC6654C374c19ea025a3B6,0,0,2.53197E-05,5.63185E-08,5.63185E-08
0x3D16451A4B73e778BFEC126025bA79716a17E32d,0,0,2.2354E-05,4.97219E-08,4.97219E-08
0x4217f967a8923C071B2a76Dc57e6dA369f5Bca7F,0,0,2.1994E-05,4.89213E-08,4.89213E-08
0x9a0E09d47c84F1Ac3800E9a0FB0D732CA1c3F6b3,0,0,1.76449E-05,3.92474E-08,3.92474E-08
0x3049CFDADC637212740b7061b2169E6e0311422E,0,0,1.64379E-05,3.65627E-08,3.65627E-08
0x100EF369bcbC42e47B712CC6E29eaF141F70443E,0,0,1.62852E-05,3.62231E-08,3.62231E-08
0x7Ac90F34185a32Bcd8fD74c20d54fb540d76eA07,0,0,8.98176E-06,1.99781E-08,1.99781E-08
0xbD538A24BeE43033aDFD4EEee99003eFa31c31bc,0,0,8.3E-06,1.84617E-08,1.84617E-08
0x5EeDe1C45E4401d7D95E55446dAd71B511328534,0,0,5.53351E-06,1.23082E-08,1.23082E-08
0x6E9886aC892EC46A4CBb77E28B94Db4ddfc8Fb21,0,0,1.29177E-06,2.87328E-09,2.87328E-09
0xDF001929353D47Be8B50D84206910fAD4C64429f,0,0,1.16614E-06,2.59385E-09,2.59385E-09
0x763c823E2bdd66538C85736B1784031Fa4d993F6,0,0,6.90943E-09,1.53686E-11,1.53686E-11
0xD390Fc3C23AB8C8bD20416F1ABcaac05637AC501,0,0,6.83165E-10,1.51956E-12,1.51956E-12
0xD63946B12168E53c1E032492a3A24Ba96F8bF26c,0,0,2.023E-15,4.49975E-18,4.49975E-18
0x6669cb45a853426bE450C1b5612DA9Ad3A9787DE,0,0,1.1E-17,2.44673E-20,2.44673E-20
,,,,,
,3074,4675.88,2102184.389,4675.88,9351.76
