Wallet,vGHST,vGHST VLT,Gotchis,Gotchi VLT,Total VLT
0x8565faab405b06936014C8b6bD5Ab60376Cc051B,12159.16131,13.04391763,0,0,13.04391763
0xbb899870561D48e823DdfACFFa201dc20214a530,10989.80206,11.78947044,1,1.194960388,12.98443083
0xCC1e0A566dbd10869c071c811aBa436357858f05,6442.11083,6.910868348,5,5.974801942,12.88567029
0xaB9786A5e330B50e44579132b8A3Cf7C1c3A9517,12007.60318,12.88133144,0,0,12.88133144
0x30AF6Bcfd680f01Df88bf267aF097bd84eF7e0c5,700.028173,0.750965432,10,11.94960388,12.70056932
0x24970b51dd29DC2Dfa264Cd51C41998C68E3D7E6,642.519336,0.689271988,10,11.94960388,12.63887587
0x956F1CE3ff2ea59A8b41DF83Ce9F85ED59D73F92,3801.203553,4.07779655,7,8.364722719,12.44251927
0xE08Fd80d7D0593a616c01A3F2A17bdC3206c71b4,2588.86737,2.777245228,8,9.559683108,12.33692834
0xCe9332f4d44e9Efccc64f88C9bD23E288c0ae5a2,5916.453359,6.346961629,5,5.974801942,12.32176357
0x002d2715b179d0DB3e17cC28317A98F2F65E6884,11474.31098,12.30923445,0,0,12.30923445
0xCd8Eddd0A27047D53D65f23D483A8A169D54526B,307.1406597,0.329489622,10,11.94960388,12.27909351
0x5477729b43A0A9beA8c41367C62e7864123B57d8,205.8790396,0.220859742,10,11.94960388,12.17046363
0xCC6a751a0E644b445984D74f176E9bABF46B2a97,10111.22132,10.84696014,1,1.194960388,12.04192053
0xA2a341a2b2955D8Bf1F3D434e0A3635Ba6301118,85.06760668,0.091257516,10,11.94960388,12.0408614
0x08f214ECD776cc89f89A65c2Daa62A3aB5191A2E,11153.97467,11.965589,0,0,11.965589
0x43FF4C088df0A425d1a519D3030A1a3DFff05CfD,0,0,10,11.94960388,11.94960388
0x50f461F471e7dCe973e27f0e319eBe868135D764,0,0,10,11.94960388,11.94960388
0xfe791B87F607AE6BE8449e64d393c91be46a1245,0,0,10,11.94960388,11.94960388
0x750e361EE017e398C922F2B634387ECff810DF6c,0,0,10,11.94960388,11.94960388
0xFd86D28a6dF8635C47AF7c6Ac5597893070D6336,0,0,10,11.94960388,11.94960388
0x99F6d5197004FFe49e7b3C627EAd81CDc3A74283,0,0,10,11.94960388,11.94960388
0x76E059C6FF6bf9FFFD5f33AFdf4AB2FD511C9DF4,0,0,10,11.94960388,11.94960388
0xAb2e11C99D8830D5d9B2494A565c974595e39eef,7766.914386,8.332070683,3,3.584881165,11.91695185
0x934dff4d5e1a5138D9863F38ab959b07046Dba45,1995.249503,2.140433004,8,9.559683108,11.70011611
0x1d4ddCB0E96d99f417919Bc9c94b8348Dc837A32,1602.696152,1.719315671,8,9.559683108,11.27899878
0x59E5fe3a536d2fa69614E0A0692F5C6e3D6dCbfc,477.2923987,0.512022382,9,10.7546435,11.26666588
0xa1BbD8D39eD536DEa030A32F3F6C5916C845A800,3639.664426,3.904503095,6,7.169762331,11.07426543
0xae5b56ca47E84b6c749E0454680C4161B9DA9790,1331.638281,1.428534387,8,9.559683108,10.98821749
0x5551fA79F15CA4592A3950372fD3d4EE8be7b5CC,0,0,9,10.7546435,10.7546435
0x8f9bE4310f9AbB0E5843Cc6363908C9B01dfeB3F,9969.430023,10.69485146,0,0,10.69485146
0x88512CfC901ADB8E17a143310700d6C4BF036F6a,9884.530139,10.60377387,0,0,10.60377387
0xdAc12B6ddBF055eE542f0Ed460a32D1e9F361ca4,9874.195167,10.59268687,0,0,10.59268687
0x1c9674667D8468204452c52D610a0883E97C22aD,9811.790664,10.52574153,0,0,10.52574153
0xc2f792e08197A582291Add1413692E8235A3b639,9746.006787,10.45517092,0,0,10.45517092
0xC4fe12630fEffDb5Ee72eDdCBBB43b595407442F,1851.659705,1.986394954,7,8.364722719,10.35111767
0x0b3CEf9F913f4F08bba1ED0FD5BA892C0FeC5617,9595.773211,10.29400566,0,0,10.29400566
0x260EDfEa92898A3C918A80212e937e6033F8489E,8351.889807,8.959611598,1,1.194960388,10.15457199
0x6c8E15EC8e35b6ffb246d60AbcA2Ba81d4e247F4,8155.718028,8.749165461,1,1.194960388,9.94412585
0x8C9F3175d8aa227ecCdBc21B95bC5fA328006A0f,9261.20334,9.935090952,0,0,9.935090952
0x61477Eaa5E33400acC353390Ca001Be0Eb706eb4,319.8452097,0.343118613,8,9.559683108,9.902801721
0x5e5FFEf1103717f17a9A155D0c7646EC5e16551E,9124.779858,9.788740672,0,0,9.788740672
0xA709f9904a4E3cF50816609834175446C2246577,2347.801949,2.518638783,6,7.169762331,9.688401113
0x172d7a92660006eBecb125c712FA0Fe9dd53e106,99.9448428,0.107217288,8,9.559683108,9.666900395
0x868FA0B65c7Cd7fBAA757A703410355e746aFc6B,0,0,8,9.559683108,9.559683108
0x5c4eab549a528Bf15c47A01e174500010997235c,0,0,8,9.559683108,9.559683108
0xc7a00B2635339d1C4EB7A22AC73f53b7a9bD0613,0,0,8,9.559683108,9.559683108
0x08268F537465997CbC39Fe58250e6d55ac5825Cc,0,0,8,9.559683108,9.559683108
0x7264E14a050fE6A383C654448FCc84d7A4b9eC94,0,0,8,9.559683108,9.559683108
0xf746A85E0e1A8f5E9E5c221135FacA5ADF71eb14,0,0,8,9.559683108,9.559683108
0x8B200F4c81c54d9014B4cDA3F16501069FA20Ab9,0,0,8,9.559683108,9.559683108
0x7bB85b553c04cF2dFCBbDac998eA3621e17236c3,5379.658021,5.771106601,3,3.584881165,9.355987766
0x071D217637b6322a7faaC6895a9EB00e529D3424,8557.629532,9.180321889,0,0,9.180321889
0x973efE3a49AA9257e2a5f1e7e866DF7e5ee96d8E,3860.17062,4.141054331,4,4.779841554,8.920895885
0x46077ac2F9F1c76C075b5964e4dCC02ef441c8eb,7148.413799,7.668565158,1,1.194960388,8.863525547
0x70C9666B338795DdAb8f4bd67F580B1D9234b8Dc,2600.562916,2.789791796,5,5.974801942,8.764593738
0xa59e113fbef3B4129bAef6b5355dFf683851aFA7,331.2638785,0.355368157,7,8.364722719,8.720090876
0x4dAE5b5bf3dC068BDFEC47b8B402AFf28fe6707F,1357.538053,1.456318745,6,7.169762331,8.626081076
0x5547e568705ed69440b499a2e0EB769c956FCE01,7921.646936,8.498062283,0,0,8.498062283
0x92b051204816DC4fbA7AC1A68a2cf319A9a387CB,98.53010132,0.105699603,7,8.364722719,8.470422322
0x8f2E458791069494eaf3789A1eD8e0B69dBe8dbb,7813.991524,8.382573369,0,0,8.382573369
