Wallet,vGHST,vGHST VLT,Gotchis,Gotchi VLT,total VLT
0xCe9332f4d44e9Efccc64f88C9bD23E288c0ae5a2,5916.453359,5.639145281,5,5.186202307,10.82534759
0x956F1CE3ff2ea59A8b41DF83Ce9F85ED59D73F92,3704.996389,3.53134076,7,7.26068323,10.79202399
0xCC6a751a0E644b445984D74f176E9bABF46B2a97,10111.22132,9.637301698,1,1.037240461,10.67454216
0xbb899870561D48e823DdfACFFa201dc20214a530,11108.95902,10.58827477,0,0,10.58827477
0x5477729b43A0A9beA8c41367C62e7864123B57d8,205.7776187,0.196132686,10,10.37240461,10.5685373
0xe5465CEd137EcF8c80bBf7A1e2f2bf457a12A466,0.583094833,0.000555765,10,10.37240461,10.37296038
0x50f461F471e7dCe973e27f0e319eBe868135D764,0,0,10,10.37240461,10.37240461
0x934dff4d5e1a5138D9863F38ab959b07046Dba45,1994.23321,1.900762182,8,8.297923691,10.19868587
0x636bFC1dAde24c7E60E5807795E4534D42cb5803,8465.28115,8.068507829,2,2.074480923,10.14298875
0x002d2715b179d0DB3e17cC28317A98F2F65E6884,10610.37163,10.1130565,0,0,10.1130565
0x071D217637b6322a7faaC6895a9EB00e529D3424,10545.58623,10.05130763,0,0,10.05130763
0x1d4ddCB0E96d99f417919Bc9c94b8348Dc837A32,1602.696152,1.527576724,8,8.297923691,9.825500415
0x8f9bE4310f9AbB0E5843Cc6363908C9B01dfeB3F,9969.430023,9.502156251,0,0,9.502156251
0x88512CfC901ADB8E17a143310700d6C4BF036F6a,9884.530139,9.421235681,0,0,9.421235681
0xc875257696e55923baec761f9210502E192fE1a4,0,0,9,9.335164153,9.335164153
0xc2f792e08197A582291Add1413692E8235A3b639,9746.006787,9.289205009,0,0,9.289205009
0x0b3CEf9F913f4F08bba1ED0FD5BA892C0FeC5617,9618.40874,9.167587567,0,0,9.167587567
0x577182E41158Ba340fd4934aD1Fc24b011934A64,2994.853732,2.854482958,6,6.223442768,9.077925727
0x260EDfEa92898A3C918A80212e937e6033F8489E,8349.38076,7.958039767,1,1.037240461,8.995280229
0xBf3FA037a65A6816623BB7fbf836E3540cd857AA,9432.4159,8.990312334,0,0,8.990312334
0x8C9F3175d8aa227ecCdBc21B95bC5fA328006A0f,9301.553951,8.865583972,0,0,8.865583972
0x6c8E15EC8e35b6ffb246d60AbcA2Ba81d4e247F4,8155.718028,7.773454136,1,1.037240461,8.810694597
0xe25b8Fa6E21f67F8dcccf1222D23Faf6f2e84A2f,4849.716147,4.622406747,4,4.148961846,8.771368593
0xF24b73A328dF29cdde804aCF605B8722aD5030DA,9111.628891,8.684560824,0,0,8.684560824
0x61477Eaa5E33400acC353390Ca001Be0Eb706eb4,302.0246288,0.287868535,8,8.297923691,8.585792226
0x172d7a92660006eBecb125c712FA0Fe9dd53e106,99.9448428,0.095260362,8,8.297923691,8.393184053
0xE4E98E007e5A4A5a73a4BA2254efEaaE131CbC04,2231.205695,2.12662761,6,6.223442768,8.350070378
0xae5b56ca47E84b6c749E0454680C4161B9DA9790,0,0,8,8.297923691,8.297923691
0xc7a00B2635339d1C4EB7A22AC73f53b7a9bD0613,0,0,8,8.297923691,8.297923691
0x8B200F4c81c54d9014B4cDA3F16501069FA20Ab9,0,0,8,8.297923691,8.297923691
0x7bB85b553c04cF2dFCBbDac998eA3621e17236c3,5424.3121,5.170071007,3,3.111721384,8.281792391
0x262336fd3Eda533826Aa4c92C9f23563f9F90693,2050.81437,1.954691346,6,6.223442768,8.178134114
0xb4D502361a3c6f823EEb9A99Af09E110382206ee,805.4001789,0.76765054,7,7.26068323,8.02833377
0xCc58AccACd0db8010e4c8A20BA49D2DC9d4D7f59,8312.692444,7.923071057,0,0,7.923071057
0x973efE3a49AA9257e2a5f1e7e866DF7e5ee96d8E,3860.17062,3.679241873,4,4.148961846,7.828203718
