Wallet,vGHST,vGHST VLT,Gotchis,Gotchis VLT,Total VLT
0xb93aeb0E49f3c9E1F8dDb96460e44d478Ca1C505,200.0000293,0.258339083,0,0,0.258339083
0x348914e7a022A6dea361ED32E2555Db258d3cFbd,197.9901881,0.25574298,0,0,0.25574298
0x1C190aea1409aC9036ED45E829de2018002Ac3D7,197.6942173,0.255360676,0,0,0.255360676
0x9DF0b9794b7fE8aB2A1e075e72472b490E7E18FE,193.9017665,0.250461986,0,0,0.250461986
0x9Daf567D017D577a5F35f8cAf72b64b323EbB44A,191.2276818,0.247007883,0,0,0.247007883
0xe6f4cCAc6bbc030f4b4735fb9Dbd68526096Ce3D,189.8160509,0.245184486,0,0,0.245184486
0x512a519A8C6b35b6AF39c3A6d219c56ab380dA13,186.3281071,0.240679126,0,0,0.240679126
0xFa3ce52c15f19F363833b2983340325000a4636c,185.5485861,0.239672223,0,0,0.239672223
0x46D6d5a5C0cC589AbDDAd248835e608Bc6520a1f,181.1465391,0.233986119,0,0,0.233986119
0x44a3fa3c92F1421592ceCEb4D717907A217EbC62,178.6962169,0.23082105,0,0,0.23082105
0x3DF761F1845358003018e4Ca55E45F12F7e87C41,171.7210078,0.221811206,0,0,0.221811206
0x23c3472fc4F75E882226b6295D3fa817cCfDe28C,162.3078379,0.209652259,0,0,0.209652259
0x78C76e3DbE8E4081A42F4666c7Eca33F41678686,159.8635924,0.206495039,0,0,0.206495039
0x65D7624883aC2a33855AAE52969b5BD80EB4bf4C,158.6024236,0.204865993,0,0,0.204865993
0xe7DABc911F5a7250872da534a3eA5DFBAfbbaEd4,158.3721223,0.204568514,0,0,0.204568514
0x8930360F12530E92B5c67F736b4B59d2CbF840F0,158.3704487,0.204566352,0,0,0.204566352
0x9023EfED128bd40917547722dB12c396Af044b50,155.4517869,0.200796331,0,0,0.200796331
0xcEf5aA3DfcE54388f477d0f6b6428729368f17C9,155.3698379,0.200690478,0,0,0.200690478
0xa605c28Fad3E79B93B0003379b1A766Ee798E93A,152.3065774,0.196733679,0,0,0.196733679
0x22886301cf7B3A7e3C275a4620add2B47e324062,151.8560218,0.196151698,0,0,0.196151698
0x7af3e669EBC7e6BE1a6c4bD6F6F8981B2f1B9032,148.6408186,0.191998636,0,0,0.191998636
0xe1690f5153aD0BBc683964aA81645C49b3cF6567,146.3941587,0.189096636,0,0,0.189096636
0xEfbc59a62D3cdB3CC8b9395b8e7010f59E5e01BB,144.7231183,0.186938161,0,0,0.186938161
0xBD6b15B9bA9224e0993dc8371CC705218076A188,142.8895763,0.184569783,0,0,0.184569783
0xFefd7E49FD2Ba5a3449D952fe883355bDad33dB5,141.7476164,0.183094719,0,0,0.183094719
0x54DDFAba70576B04C836205F6d0135EDA7F731e3,137.9879857,0.178238422,0,0,0.178238422
0x0839f5C6cd90FdF95de496d0196C1e6016954c94,135.9503488,0.175606416,0,0,0.175606416
0x0014c642ebEe2273D3790A485e4CF7674c34D886,133.7145815,0.172718486,0,0,0.172718486
0x2bD0C9219cedEeE318480cc8419941ac36E16c98,133.499332,0.17244045,0,0,0.17244045
0x463c31D1b752d39Fd205fBaa4cBBA6a8541AeFfa,129.6034186,0.167408117,0,0,0.167408117
0x26e138FEBc4912659D24C97343e99c1e7b7a8D5F,128.9014753,0.16650142,0,0,0.16650142
0x44a6a4782f93cC56E2052205ceb0D1295DafC0C5,128.4042063,0.1658591,0,0,0.1658591
0x0bde4dD33A4Ffa7E0A45EB81D440Fc61aC39d0C3,128.1059278,0.165473815,0,0,0.165473815
0x6bbaf3cA8E5E2F4ea00fC602cEc9c174C3F9956C,128.0690268,0.16542615,0,0,0.16542615
0xBEE8bbBC85f226F2FC2490901f48958c41DF152d,128.0667102,0.165423158,0,0,0.165423158
0xC0aEf1759A279CED58223F34E0fe6426610B1bEE,127.4075147,0.164571678,0,0,0.164571678
0x9942796AfeFEa0C2C651b80fA0024B46F5827506,126.6335528,0.163571955,0,0,0.163571955
0x034961ef5fD3f25dbb91440AD3CE0a119e875847,125.5652191,0.162191994,0,0,0.162191994
0xfcc0Cf37Cb0B4e942e5eA2659d407392bFcfCCa3,125.4886537,0.162093095,0,0,0.162093095
0x78bfA2a0241804733c58091d431b5a840D9D6F73,123.8838135,0.16002013,0,0,0.16002013
0xC5aFc3a0F462C5a387393421b6A253204a3Be8D2,121.7120079,0.157214819,0,0,0.157214819
0xf623146b3EE93BC86A626732fF177f8470ffE9cc,121.515211,0.156960618,0,0,0.156960618
0xCD67cBe9918E379dc889ce5B9101AaEF792c6cb1,121.4197886,0.156837361,0,0,0.156837361
0xc4e2CBb8d0B71A1621AF3416eFF2eD8c2999b4Af,119.6639139,0.154569306,0,0,0.154569306
0x8B6E7c1a343EFd9c7D1E9E06cdae24d5A664DEF3,119.5304698,0.154396937,0,0,0.154396937
0xB9c2cd6bc7291297377E32B9c40c20fbA3C49352,118.1979379,0.152675712,0,0,0.152675712
0x0883090dA1AfEcbD88Cd18e5Df1A671A13cA8f77,117.9489361,0.152354077,0,0,0.152354077
0xa81f1d717712F340bff0C3491F15C003f18082a8,117.9021983,0.152293706,0,0,0.152293706
0x8351769502d43205668d6cDe2B83b362122f5f4A,117.6297746,0.151941818,0,0,0.151941818
0x2eFE584B664652C2d67087495D9b1DcF5a55890a,116.2575064,0.150169266,0,0,0.150169266
0x175A3bcb8A1645c95a4d146Ba226cE7f8E7b9ffB,116.1642897,0.150048858,0,0,0.150048858
0x526Fd056069DCf7B5c487Af4FA2b6ECC846E9152,116.0355434,0.149882557,0,0,0.149882557
0xa03dEdE2EeCC86e590D343E42137940ab647d14b,114.5260433,0.147932743,0,0,0.147932743
0x087E1C7AD9F3A0F6A9B3a3ed0D9B73e89c155D1A,113.7127895,0.146882267,0,0,0.146882267
0x97945356AcB19a96B4B88cf870AA78EC2c712F99,113.3963783,0.14647356,0,0,0.14647356
0xf7c668dFCACA968F2cE01226DdB15EEB7210CF1D,113.3536075,0.146418313,0,0,0.146418313
0x4929f4d38F2955649b5aa34343da04cf790B9D92,110.2683857,0.142433147,0,0,0.142433147
0xa787A7aAb2Fd70aE018F1458894f104138733958,109.0151893,0.140814399,0,0,0.140814399
0xAe5499976FfD3e58Be47BDD51c787A5201D957f4,108.048605,0.139565867,0,0,0.139565867
0x824877Ea01fbc2dF1DD89c5492FA724aE3A8e8AE,103.6495783,0.133883665,0,0,0.133883665
0xCD8b301Ed7AD1B3Ad31c144023D75b1B8a5021fb,103.6213655,0.133847223,0,0,0.133847223
0xA32f37Be0c7D84984c04F38122698E68935Af8a2,103.3664473,0.133517946,0,0,0.133517946
0x521866351B73EAE5aCb8962469526B38CBE47372,102.5444837,0.13245622,0,0,0.13245622
0xc99333906D6D3A854f819617f6eF48870ae78435,101.8385762,0.131544403,0,0,0.131544403
0x0EaC8004975d60eD458FDC3290f819C5CbEAD43c,101.5946846,0.131229369,0,0,0.131229369
0xD04f7a558d972dD15fe44Aa18266259DFe4cC52C,100.9854809,0.130442463,0,0,0.130442463
0x1960FCf4F922267851BD217C575b71F6F1332580,100.7631106,0.130155229,0,0,0.130155229
0xEf4a6681Fbfa02b677B4e09b595ff94D8d794C6d,100.3047556,0.129563174,0,0,0.129563174
0x5A010c2f9182c03a2247b2dAa9fe5033B727A06a,100.2034632,0.129432335,0,0,0.129432335
0x59cAd07ceF1e55d861Fb106fcc95aFbeff29b06B,99.70474645,0.128788145,0,0,0.128788145
0xFb91A0D6Dff39F19d0Ea9c988Ad8DfB93244C40b,99.69133685,0.128770824,0,0,0.128770824
0x10904e913f025d0DFe119D0D68A43c4754BB24d6,99.68590331,0.128763805,0,0,0.128763805
0x9Eb39D6694fe7cd61bE2Db9791c1Bde45aBE15c9,98.89296321,0.127739568,0,0,0.127739568
0xDFC1256E1DbB03257b18B5448adF43aAf57C5E9b,98.60560366,0.127368387,0,0,0.127368387
0xFd9E173edb21beF255D774c7B51314F92e9f31F9,98.59152485,0.127350202,0,0,0.127350202
0x5Ba7c72F7f3EAB017110a1D5eD3739c815d43845,97.93372786,0.126500529,0,0,0.126500529
0xDa4d4520F337088Ab2a5868eAF378A7dAdA42127,96.7549813,0.124977947,0,0,0.124977947
0x589f2CF9f10cc216D4E57774b54FBbAC4461B079,96.43635553,0.12456638,0,0,0.12456638
0x4d39a1758e3f5008123F81D4c1d2fbAA6Ee27Aae,95.70182556,0.123617591,0,0,0.123617591
0x5F5FE043Fdad2526c099f265c8EFD1BAF245b090,94.95317865,0.122650567,0,0,0.122650567
0xe905017ac1998d7524f6d16B9137eCa888Bf11d7,94.76539394,0.122408007,0,0,0.122408007
0x6facc0aA7783B18Af871a1388d5E516e1f249df9,92.3063117,0.119231622,0,0,0.119231622
0x8f431E9Dd3aB0705d8e3132Ad260d20Dc1Df4FE7,90.80206939,0.117288599,0,0,0.117288599
0x74859a58128b6Ae611ECFCe7D7E879Cd377e4B6e,90.33435806,0.116684459,0,0,0.116684459
0xDe670A7b89B532D788bcD1CB27513A8E1b016793,89.01903092,0.114985457,0,0,0.114985457
0x1D968Ee3e3a5CBb4A08aE313e2e1Bf4eA53Cb0F1,85.96458782,0.111040048,0,0,0.111040048
0x251762e6013f0B366D3FCB24A1451a110F65675d,85.37105386,0.110273383,0,0,0.110273383
0x28E5EC4Dc91de2e54718B30d3B4b185e81b6A78c,85.21185882,0.110067751,0,0,0.110067751
0xB07CC36fa7d15FE4eeb90e301f200C93B4f4E732,84.89505398,0.109658536,0,0,0.109658536
0x3EcF2b1D634269cf0820a0f4CeE46DB24fB8E87d,84.6997039,0.109406203,0,0,0.109406203
0xfbA3DB1F52fcdcF93f23b16650C5b2443AC38763,84.42864264,0.109056075,0,0,0.109056075
0xB8147AB14838B7B97EebEF0c99E68707F7E98fF2,84.34620396,0.108949589,0,0,0.108949589
0xf5Ae09413941Aa09c211aD7A745Df4864151336d,83.88275052,0.108350948,0,0,0.108350948
0xb7a0cf71A375Fe7a2152EA36a700499Dbd993867,80.52168359,0.104009474,0,0,0.104009474
0x32991098b0576cA339b9340e72C4CcC92cDf7ACE,80.26399682,0.103676621,0,0,0.103676621
0x9B85BA0fc6D69e3965ceFC60e6EdEd1034856233,79.71875742,0.102972338,0,0,0.102972338
0x7A66B404F34B389C8252715f9e86A8CA76174AB2,79.23007602,0.102341111,0,0,0.102341111
0x45fF65bbfF2865E254e9297a26924E8028032296,78.89762297,0.101911683,0,0,0.101911683
0x83111e1888C1e49e8703e248EDEAA34EF868A1DE,78.86650168,0.101871484,0,0,0.101871484
0x498A885D671Eb3c4D17dF8F868768e928B29cBDA,78.85146984,0.101852067,0,0,0.101852067
0x6D9326582389931cfD5096c1962567C0C9023372,77.30404914,0.099853271,0,0,0.099853271
0x6AB1F37e72Cc01968e321730E64aD0fD6E70Dd45,75.39665348,0.097389497,0,0,0.097389497
0x25E441081898bA179D77362cE6E48Bcd1E949Ce8,74.66313784,0.096442019,0,0,0.096442019
0x09949281E3247d8901Be507d32Ac8D8e12242a21,74.61308071,0.09637736,0,0,0.09637736
0x24435Da3AcBAe0532b2Fb12839a938A78B32911C,73.84368641,0.095383537,0,0,0.095383537
0xA045622D9E30BF5F9A510089463f759773927308,72.22267034,0.093289678,0,0,0.093289678
0x8CB64BFA876a8F73A69D40e978D49aD8A9cB03b0,71.58191096,0.092462013,0,0,0.092462013
0xF1A61d4f42711B727AFfF55Ab35a2C45E4Bc9296,70.55156193,0.091131116,0,0,0.091131116
0x7Cc1A622FeCead4a1c9939031A262858BBcAB0ed,70.05777677,0.090493296,0,0,0.090493296
0x07557E561E7baA14BC8ac7040271AA1443d566e9,68.986067,0.089108973,0,0,0.089108973
0x93806FCac5A8073423Bd32D1fea9a9a386E3C0C6,68.73337375,0.088782571,0,0,0.088782571
0x282c8d5CAD767a93e1E042E33E7A15877A8E6A1b,68.34107622,0.088275842,0,0,0.088275842
0x3a74559BB28CF3Cd19bD5C2dD0cA91e1682c7A94,68.23048289,0.088132989,0,0,0.088132989
0x7D3E4e3B30572B3a0b28b2B8CC9FdDD2Bd77cd5d,67.46699225,0.087146792,0,0,0.087146792
0xe6E252497ba00582a639337556cA752FBd042427,67.19261449,0.086792379,0,0,0.086792379
0x1A3A26b655304C6635974eb444BEfbEA11ECc860,66.95959412,0.086491388,0,0,0.086491388
0xB369b72cCfEC74d757E7f6a3C03925a910474C08,66.18190415,0.08548685,0,0,0.08548685
0x3f43a33Be58a84bfCa084d25328Af4Ae41678620,66.07554303,0.085349463,0,0,0.085349463
0x667A91C86b8B42Adc991dd53DF6DFb430dE647A8,65.3806358,0.084451855,0,0,0.084451855
0xaaD8F4b64EdDa413ab113FDb475Be706e2503478,65.28631438,0.084330021,0,0,0.084330021
0x6a7e0209AFAf36119F856c32E873c6E223dAC523,65.23266727,0.084260725,0,0,0.084260725
0xA27F63AE40C30096D64E542e2a8E0226f7Acf026,64.36668075,0.083142134,0,0,0.083142134
0xDb1345a4a059280fD1511339e372EfD026f2f6db,63.82137198,0.082437761,0,0,0.082437761
0x281AAE78f08b69a514AaBe0A17916387eDA3ddcF,62.84450261,0.081175944,0,0,0.081175944
0x1875f9C822018fB46e0A14a7EeeA5637495d6dD5,61.22221765,0.079080446,0,0,0.079080446
0x99E7BF6ff4a666f5110DD49cFF4500248E919894,60.72674257,0.078440443,0,0,0.078440443
0xfD9A9bCb6A7f3a26b7D0dE1Cb80458395429cc41,60.38736901,0.078002076,0,0,0.078002076
0x9460e4B67c52cFc16e02A7ddF8279b4920A592BE,60.19451125,0.077752963,0,0,0.077752963
0x02b0e4534F278b3cabD0D0B4253bbF1a2934347A,59.53498793,0.07690106,0,0,0.07690106
0x1B6242EFf17dF6e785DbAb2451D061796E7e1F3c,59.15056478,0.076404502,0,0,0.076404502
0xB50f74390506Fb87B7847E6f6e562db9c7f741ae,57.73178353,0.074571869,0,0,0.074571869
0x58a4799F6973ea5acE27735E3cBDEe198DedD957,57.48803351,0.074257018,0,0,0.074257018
0x79d29F42b32ed8d77A1eECbAB3084912bbA55DaA,57.33460822,0.07405884,0,0,0.07405884
0xB8aaFBE4999Ca1057e26DcF7B1470070c3101ba5,57.18169898,0.073861327,0,0,0.073861327
0xE2C6a4a3A83399775BA104f16F94D2eAe905d409,56.98880474,0.073612167,0,0,0.073612167
0x606233fDdcBdd318dE540395536e03708738Cea8,56.85961147,0.073445289,0,0,0.073445289
0x4Edf18EF30760e5d6500B789c9Ed37D5CD6B2264,56.55275509,0.073048924,0,0,0.073048924
0x4B0Cc475772BF86E0115438E6EFaEa11e99a9Cd5,56.52429798,0.073012166,0,0,0.073012166
0x6d3a2A29b620039e0D6D07ba43A1feAEB34f5AE3,54.42943136,0.070306237,0,0,0.070306237
0x9c92C1ef6606396B8dE0D0620A4Dd37f7c0A7527,54.21855517,0.070033849,0,0,0.070033849
0x1Aa98720CB03feE96a17CC17919a021DE143887e,51.99926755,0.067167206,0,0,0.067167206
0x249880A80769b060A9CaaaaDd2CFf1c2F9072150,51.82622208,0.066943684,0,0,0.066943684
0x540c19f52919644007b3D5456De3dEb07A328443,51.77076268,0.066872047,0,0,0.066872047
0x007De57773B6EB4ebbf6A740dFdE1EfDd5629630,51.16452555,0.066088973,0,0,0.066088973
0xB5d44F5477Ad8A2624dBA702562aC894c0833AB5,51.08390163,0.065984832,0,0,0.065984832
0xBD2402D96474493BaDC395C3Db061A71b3f0cEB7,50.91767116,0.065770113,0,0,0.065770113
0x147695813ef21fC2999Cb7a145Ffd9554146F721,50.61662609,0.065381254,0,0,0.065381254
0x7a835DE7bf1c771D5042084Dc37E3Ef7C4ea041A,50.33200779,0.065013614,0,0,0.065013614
0xd56521149B9227592Ca9db7F11D8a3400d840Bf6,50.07919956,0.064687063,0,0,0.064687063
0x4bb06ceA430c2765Cdb299f45abAdF04d5a1E476,49.99866247,0.064583034,0,0,0.064583034
0xFA7Bd4B2b8Ec60b35d881131f71D364A76cAd888,49.86151987,0.064405887,0,0,0.064405887
0x9C48c80064975C01d5E4b7ed528aC1d124355CAF,49.85223826,0.064393898,0,0,0.064393898
0x237F1Cb9C39fF08D7C3127749Cd82e2967fb38BB,49.80747257,0.064336074,0,0,0.064336074
0xa2773b5bAB5462A083F970dB69fE59d643ce8119,49.76513373,0.064281386,0,0,0.064281386
0x658AB0A138F70105859050d625f7b9893C64C325,49.4146912,0.063828721,0,0,0.063828721
0x3a1107791c06C8eF185B67BB4D7D0293B6F18e8e,49.26658602,0.063637414,0,0,0.063637414
0x0d1CA080bd4De2f49C69760A1df33822906b42f7,49.04086762,0.063345855,0,0,0.063345855
0x73d3094A0e3BB458415F7C7e630cB662193c2B65,49.01510545,0.063312578,0,0,0.063312578
0x103Fd682DA21AC6c6D600dB095975eBACEf81306,48.61331075,0.062793581,0,0,0.062793581
0x2a269E12Bc247C3E57230A39c2e40Ae7d78676c5,48.40993675,0.062530884,0,0,0.062530884
0xC91D3e85C0ee10650118399551e4b98F089F66b5,48.28268754,0.062366517,0,0,0.062366517
0x5Cb4dB7c9f48A97115E8ADA31D0E974F36d8Fd49,48.19927714,0.062258776,0,0,0.062258776
0xC1c1d9b640A87a38b0C6dCAa045C747676d0E8E8,47.9993698,0.062000557,0,0,0.062000557
0x2b794a9248e3138Fc52999A3361C69E69E243cEA,47.60169412,0.061486881,0,0,0.061486881
0x8F1b05C88aC014fe03DDc597f29A038F76eaDF0c,47.36847044,0.061185627,0,0,0.061185627
0x99c2880092d24ebA9ef37e96ECF1B36e6c9278Cd,47.10183245,0.060841212,0,0,0.060841212
0xbEE23bE9FE64364273422108c32F3353474C033B,47.01770812,0.060732549,0,0,0.060732549
0x31426Feb31a80bDf5EBf7150DdB1e437a3d2346f,46.84052543,0.060503683,0,0,0.060503683
0xcC5c9De5D6463878Ccd8ae3AFCE6a6bEa58156EC,46.26603904,0.059761622,0,0,0.059761622
0x442205Df6821E5Fba901C612180cc77E219f4e09,46.21178715,0.059691545,0,0,0.059691545
0xF3B8A195cf1744CFc1225b9dffD4Dfa1d0f6C421,46.14287192,0.059602527,0,0,0.059602527
0xaCf87623Ce89e5b0976D137406D77B271F31C422,44.93403632,0.05804108,0,0,0.05804108
0xe578c3072aFf1Cc6b44f1B46AD885DD070a52dD4,44.31995658,0.057247876,0,0,0.057247876
0xa916Ecb229682Bf15483B3Bf1A05EB0c17766c73,43.8441219,0.056633243,0,0,0.056633243
0x1AffE9044F09Ab85DcE37D3736ab1343Fe9e95B4,43.71815825,0.056470536,0,0,0.056470536
0xc6D84B7333CCf2Db3362F5ACd944DA2dCC304D06,43.41594529,0.056080169,0,0,0.056080169
0x4aD9d5d0C75542795c5b92EbF34f63a52464a5B9,41.38144831,0.053452219,0,0,0.053452219
0x4147B694992590807750044C41cA5C52183bc147,41.32999244,0.053385754,0,0,0.053385754
0x8D0734865F984374435d5E9f814a9704fdc51a64,40.50288545,0.052317384,0,0,0.052317384
0xaF02c5cf50b5AEedacD009B69838C6E33f2DD358,39.98090308,0.051643142,0,0,0.051643142
0xa930042ED3c445CddE4566751F304A0bb25dB33A,39.84358953,0.051465774,0,0,0.051465774
0xec13489D022102dDE8234d8C22b25b0BEd2E7B54,39.60430894,0.051156697,0,0,0.051156697
0xE44EcbC6891DefD242Ed947F9cF41864c7c090E4,39.58103435,0.051126633,0,0,0.051126633
0xeDA089739e7110819e680896a1edF752f2532fB0,39.335198,0.050809087,0,0,0.050809087
0x46c207D1a45EE6F56F09DD61E6b17cc640615522,39.21678248,0.050656131,0,0,0.050656131
0x3D918CB136D872aE8115aaa39BBFe63b8d7a3f79,38.74464177,0.050046269,0,0,0.050046269
0xd30126cDd9BbB338E0ca5A8d504B2EC2d43488c7,38.74009699,0.050040398,0,0,0.050040398
0x8D9cB774F51345469E3c439F6E16e6Bc2Cbce8b9,37.77104057,0.048788673,0,0,0.048788673
0xb7aD24ef67E01c5a353477Abf81E867cAb48A132,37.26437723,0.048134218,0,0,0.048134218
0x6F3d718e611C6B8D18656923D0FbCeB59A3221A8,36.90458744,0.047669479,0,0,0.047669479
0x6aC56589DA6De2E5646B6726AEd3d10e22aC11F3,36.86182753,0.047614247,0,0,0.047614247
0x29ffF108DF5d5C3A67d221AC17549cA76AC68c14,36.68263078,0.047382779,0,0,0.047382779
0x3FEACf904b152b1880bDE8BF04aC9Eb636fEE4d8,36.02179075,0.046529175,0,0,0.046529175
0x15252F0327D916Be16b4FE23a6e846c223fE9CdE,35.64832968,0.046046777,0,0,0.046046777
0xBB5B9e70345e2679c73373758694ecE96C550612,35.21069615,0.045481488,0,0,0.045481488
0x46EDe9657F86F9A9407281E1CE20C7F3c81Ecaca,34.85013799,0.045015757,0,0,0.045015757
0xa3a675a81191d1C0406C2e9075A2162424acFFbb,34.53969694,0.044614762,0,0,0.044614762
0x3a6202E0D4A7aF1e022B5AC6f2c58Fb429bc5808,34.53968577,0.044614747,0,0,0.044614747
0x5C76C15A73f4C45ce64aD6871E91f487301F0D33,34.49186986,0.044552984,0,0,0.044552984
0x382c43a7A2c6Ae8ad61F2cee028ac9bD8a8dB757,34.40868489,0.044445534,0,0,0.044445534
0x883A5Ed5ea342F1d14695d8A0CfaDa210466de37,33.80860137,0.043670409,0,0,0.043670409
0x002E7eA05D6721A04cD36ab5E9f2c72338d7f7f3,33.59505154,0.043394568,0,0,0.043394568
0xCBC61FEc68d43c788Cf75E6fB150Fd5012eB82B7,33.16160768,0.04283469,0,0,0.04283469
0x87926C74bBC16d963aD7823C4c27e3592836Aa3c,33.14948977,0.042819038,0,0,0.042819038
0x7e2dD4B6D8483a4b9406CD95655839Cca625d509,33.08047833,0.042729896,0,0,0.042729896
0xcA4850102541699ef93378aad89C2d62bCd90ad8,32.63961259,0.042160432,0,0,0.042160432
0x5cFe6163cf78Ff91aAECB0Ba9e3c2b27266fd3AD,31.71395399,0.040964763,0,0,0.040964763
0x2a7145bf7DcA99100EB389a0cd4Fed3F5693bD97,31.07250243,0.040136203,0,0,0.040136203
0x10001CCABf3c1AC226850aE08FddFe12FA1b459a,30.94154983,0.039967052,0,0,0.039967052
0xc0A9281B18FBff16019f497be053cc9864047347,30.85018707,0.039849039,0,0,0.039849039
0x2D61F28c20477E42aE509e53010fF941E382f4FA,30.67782427,0.039626399,0,0,0.039626399
0x5Eb21F880Ca96572Df2C60A39B292d7Cb977D232,30.67041305,0.039616826,0,0,0.039616826
0x6894Cfba360d3564425B6E7668Ef16ef38B5896D,30.64162828,0.039579645,0,0,0.039579645
0xe32710e018f6cccAfB4A123f25598e15086177bB,30.41777553,0.039290495,0,0,0.039290495
0x5a5D07EF209bF2e2608405cfB0B7D7d5df396a36,30.17550942,0.038977561,0,0,0.038977561
0xF4249d74Da493C9FcA2D3d7C1f5743029aaf7b0C,30.03458947,0.038795536,0,0,0.038795536
0x6Bfc2cc988C513A481607777990F7799E84B1442,29.88216227,0.038598646,0,0,0.038598646
0xaEd4D26Fc4038C12Ff9170E10839e4988d9BA721,29.81283772,0.0385091,0,0,0.0385091
0x70d545fB144Db628f7Ef75cb7Bc2a3E80d1798fC,29.77107763,0.038455159,0,0,0.038455159
0x13D4BBF43F4dDAcb8B33893c7102D9656625afE2,29.72994171,0.038402024,0,0,0.038402024
0x8aC6762aEd27ab4d2fDB72c0eD27CB23D8ad0072,28.85488166,0.037271713,0,0,0.037271713
0x8F962266A2b4AAa61dD245CFf22F7C4aD3880465,28.1763363,0.036395239,0,0,0.036395239
0x0A60CdBC75221b32dB9D2DbB136B48E02Cc5D53c,28.03228222,0.036209165,0,0,0.036209165
0x53224a3CFd0E9fF7d12206AE0A6689fDcd96A53d,28.01070653,0.036181296,0,0,0.036181296
0x246d9F7DAE566063990d9BF138a8b38c59089310,27.93680614,0.036085839,0,0,0.036085839
0xCb8BC1726D1d1C16CddfB49d8c9f7D7C6b105948,27.87144187,0.036001408,0,0,0.036001408
0x7FBe597DC576b5dd0B95e9aa8f009562A146ee7f,27.81799607,0.035932373,0,0,0.035932373
0x26265be60c0Bb5dB67890b525aC2e455d8Ac18B1,27.76488045,0.035863763,0,0,0.035863763
0xC799B5a9bB0A0cA4679C48f70615678B96e1cb1D,27.66685883,0.035737149,0,0,0.035737149
0x7A236E257c83B8AF4f5C931C32aD6e6e5A19C8a3,27.43689866,0.035440111,0,0,0.035440111
0x54440Fa580d86CAF161BFf05eeB4608cfc11eddD,27.09867004,0.035003223,0,0,0.035003223
0x34E0d0B2d9c3EC8bDE1a0a37dB81a836804e9d95,26.91934536,0.03477159,0,0,0.03477159
0x7233C8A6Fe0cd34DD22EBD578780b7051b2a9B55,26.85016697,0.034682232,0,0,0.034682232
0xf275cB38D531692827764795c05DcDE2FF18C03C,26.59817391,0.034356734,0,0,0.034356734
0xF530eA087840BFE0fF56c7D77227F2008aD0C821,26.4815073,0.034206037,0,0,0.034206037
0x134d7377eF6b961f5801C250A60CBfD91214e4ab,26.42127114,0.03412823,0,0,0.03412823
0x7CFA9BB33e9248b481E859097Fd3eE9493723Bd5,26.27600358,0.033940588,0,0,0.033940588
0x27319bD6cB05eA9eb202B79f243a84689e8D7C79,26.22721835,0.033877573,0,0,0.033877573
0xFa4bf0557A0f57e712104E409702108F7C6fB808,26.17485528,0.033809936,0,0,0.033809936
0x77Ce1Eb39a3228BA50D42E7dd1fEe7BBFAD6Ec91,26.07599747,0.033682241,0,0,0.033682241
0x9f1B9d139263945dc827810413D4fb7F8c7EAb3e,25.78609823,0.03330778,0,0,0.03330778
0xa0250975727eD794954E46aE9263B5d843934B13,25.41445775,0.032827734,0,0,0.032827734
0xD36F0cE237877C52c4072B10bbb51112702CB560,25.28815716,0.032664592,0,0,0.032664592
0x2e8eC56C7c668A7817B814F41F0EC2E16708EE4f,25.19299327,0.032541669,0,0,0.032541669
0x9E0cb017C0E96b2fBc06Cd30B6F38f8E474e100A,24.9884467,0.032277457,0,0,0.032277457
0xf5a8E355621E487c1E2F2D55f0070a084427661F,24.93807789,0.032212396,0,0,0.032212396
0x86d0b57d59e67a57623fd0119aE141Db1140ff79,24.91725598,0.032185501,0,0,0.032185501
0xd34bc82B9092f5334056daC1aF8cd5d32aBc6802,24.86671336,0.032120215,0,0,0.032120215
0x0f45F18E71fd887500689e7B031a5aE56C3D02f9,24.5399292,0.031698109,0,0,0.031698109
0xd05E71207Ac6a6CA2d49CCA76B131396A85D45D7,24.17864965,0.031231446,0,0,0.031231446
0xc9f9cF5Add3f1588E18124daBa679EE0AF85F1a1,23.70800785,0.030623521,0,0,0.030623521
0xDeCB701145785EC9FB3D7441747171fAcB852eAc,23.34212682,0.030150914,0,0,0.030150914
0xBd0c297B251fA50CB64f16c475eBf2f6AEDFBF72,23.02487866,0.029741126,0,0,0.029741126
0xe64757d213bA264D511a85CC9B53A24CC9e10859,22.89285853,0.029570596,0,0,0.029570596
0xEd38f1A10C229e7F50873FbcE55dA63Baae12624,22.58559859,0.02917371,0,0,0.02917371
0xdC5f03F59e4290801e34cE5064f72982e53D026f,22.4627777,0.029015063,0,0,0.029015063
0x700c6823b6097684aff6F7b55a2470C3Acd53b48,22.39356716,0.028925664,0,0,0.028925664
0x9DA27A8692A96F1002c548DFcD9381E6157De4E7,22.17899126,0.028648497,0,0,0.028648497
0x3276a7D3D975fB39B22bCc109E5Bc946C3bF9766,22.00706146,0.028426416,0,0,0.028426416
0xed50Ae645CB182D97e9cd59c7E939a09d54E70Da,21.91383597,0.028305997,0,0,0.028305997
0x1ef108F2A033f08CDC3198AF51505D8c8f8bd7f4,21.78568785,0.028140469,0,0,0.028140469
0x16D3aD2d014416a2f6BBA8183EE35347aa3c2A0A,21.7741997,0.02812563,0,0,0.02812563
0xdC082dcc8c2DbDeFffca1218e9D704D56d6AF0e5,21.7538638,0.028099362,0,0,0.028099362
